City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Kavaratti,IN,2022-01-28 20:00:26,10.5669,72.642,80.46,73,31,8.43
297,Port Blair,IN,2022-01-28 20:00:27,11.6667,92.75,79.21,76,54,7.29
298,Masty,BY,2022-01-28 20:00:27,53.4122,24.5387,30.72,87,100,20.38
299,Bonavista,CA,2022-01-28 20:00:27,48.6499,-53.1147,27.12,67,100,15.01
300,Solnechnyy,RU,2022-01-28 20:00:28,50.7214,136.6319,-8.41,98,100,2.73
301,Oltu,TR,2022-01-28 20:00:28,40.5498,42.0013,5.45,92,48,6.73
302,Kaz,RU,2022-01-28 20:00:28,52.9113,87.3105,-2.83,98,84,3.33
303,Nabire,ID,2022-01-28 20:00:29,-3.3667,135.4833,75.87,91,100,2.68
304,Evanston,US,2022-01-28 20:00:22,42.0411,-87.6901,26.02,72,99,5.01
305,Lardos,GR,2022-01-28 20:00:29,36.0942,28.0157,49.95,69,16,6.93
306,Yeniseysk,RU,2022-01-28 20:00:30,58.4497,92.1703,-1.3,98,100,3.91
307,Arman,RU,2022-01-28 20:00:30,59.7,150.1667,8.31,77,100,15.46
308,Jinchang,CN,2022-01-28 20:00:30,38.4953,102.1739,22.59,33,5,1.92
309,Uyuni,BO,2022-01-28 20:00:31,-20.4597,-66.825,61.66,43,92,2.84
310,Meadow Lake,US,2022-01-28 20:00:31,34.8014,-106.5436,43.95,33,2,5.88
311,Perth,AU,2022-01-28 19:58:49,-31.9333,115.8333,77.18,52,0,24.16
312,Adrar,MR,2022-01-28 20:00:31,20.5022,-10.0711,75.67,10,100,4.41
313,Onokhoy,RU,2022-01-28 20:00:32,51.932,108.0747,-29.45,100,51,2.06
314,Alamosa,US,2022-01-28 20:00:32,37.4695,-105.87,35.65,58,0,0.0
315,Liverpool,GB,2022-01-28 19:56:22,53.4106,-2.9779,51.67,86,75,3.0
316,Khatanga,RU,2022-01-28 20:00:33,71.9667,102.5,-1.43,86,100,5.06
317,Lavrentiya,RU,2022-01-28 20:00:33,65.5833,-171.0,-10.62,99,7,3.94
318,Sao Gabriel Da Cachoeira,BR,2022-01-28 20:00:33,-0.1303,-67.0892,84.15,70,100,1.92
319,Iranshahr,IR,2022-01-28 20:00:34,27.2025,60.6848,62.28,46,0,3.02
320,Annonay,FR,2022-01-28 20:00:34,45.2397,4.6708,36.88,91,17,7.02
321,Ginir,ET,2022-01-28 20:00:34,7.1333,40.7,61.36,26,100,6.15
322,Bosaso,SO,2022-01-28 20:00:35,11.2842,49.1816,72.91,68,93,5.88
323,Sohbatpur,PK,2022-01-28 20:01:35,28.5202,68.5434,58.12,25,0,4.21
324,Olinda,BR,2022-01-28 20:01:35,-8.0089,-34.8553,81.97,67,77,12.19
325,Skibbereen,IE,2022-01-28 20:01:36,51.55,-9.2667,53.4,96,100,18.5
326,Valparaiso,CL,2022-01-28 19:57:47,-33.0393,-71.6273,73.63,53,0,14.97
327,Lata,PT,2022-01-28 20:01:36,40.1629,-8.3327,49.08,59,0,4.34
328,Wilmington,US,2022-01-28 20:01:07,34.2257,-77.9447,45.95,63,100,4.59
329,Gravdal,NO,2022-01-28 20:01:37,68.1214,13.5031,27.12,62,96,10.02
330,Santo Antonio Do Ica,BR,2022-01-28 20:01:37,-3.1022,-67.9397,81.99,83,100,2.62
331,Norman Wells,CA,2022-01-28 20:00:36,65.282,-126.8329,-7.11,96,100,6.11
332,Lufilufi,WS,2022-01-28 20:01:37,-13.8745,-171.5986,82.54,76,49,22.41
333,Vila Velha,BR,2022-01-28 19:58:33,-20.3297,-40.2925,85.95,76,20,14.0
334,Tabou,CI,2022-01-28 20:01:38,4.423,-7.3528,80.46,79,70,8.14
335,Egvekinot,RU,2022-01-28 20:01:38,66.3167,-179.1667,-5.12,91,24,3.24
336,Nouadhibou,MR,2022-01-28 20:01:38,20.931,-17.0347,64.44,77,100,20.33
337,Sayyan,YE,2022-01-28 20:01:39,15.1718,44.3244,53.01,19,23,4.18
338,Tuatapere,NZ,2022-01-28 20:01:39,-46.1333,167.6833,53.82,71,99,4.18
339,Pangnirtung,CA,2022-01-28 20:01:39,66.1451,-65.7125,-8.64,99,100,1.57
340,Hami,CN,2022-01-28 20:01:40,42.8,93.45,22.59,50,0,3.76
341,Crib Point,AU,2022-01-28 20:01:40,-38.35,145.2,66.43,95,99,12.3
342,Mount Gambier,AU,2022-01-28 20:01:41,-37.8333,140.7667,60.71,100,100,12.66
343,Oleksandrivka,UA,2022-01-28 20:01:41,48.9634,32.2349,31.35,90,93,16.44
344,Roebourne,AU,2022-01-28 20:01:41,-20.7833,117.1333,78.62,72,50,11.99
345,Bowen,AU,2022-01-28 19:58:52,-20.0167,148.2333,73.62,85,41,12.91
346,Verkhnetulomskiy,RU,2022-01-28 20:01:42,68.6073,31.7962,15.93,96,100,2.24
347,San Vicente,AR,2022-01-28 20:01:42,-26.6167,-54.1333,72.03,70,93,6.58
348,Sri Aman,MY,2022-01-28 20:01:42,1.2376,111.4621,71.38,96,100,0.76
349,Hope,US,2022-01-28 20:01:34,33.6671,-93.5916,55.45,33,19,13.85
350,Broome,US,2022-01-28 20:01:43,42.2506,-75.833,28.17,88,100,5.01
351,Ushtobe,KZ,2022-01-28 20:01:43,45.2514,77.9838,12.94,79,17,8.5
352,Along,IN,2022-01-28 20:01:44,28.1667,94.7667,43.41,82,2,1.79
353,Ambon,ID,2022-01-28 20:01:44,-3.6954,128.1814,78.94,89,40,4.61
354,Valkeakoski,FI,2022-01-28 20:01:44,61.2642,24.0312,21.58,92,9,7.49
355,Labuhan,ID,2022-01-28 20:01:45,-6.8844,112.2051,78.1,84,100,6.11
356,Salinas,US,2022-01-28 20:01:45,36.6777,-121.6555,70.29,34,0,20.71
357,Quang Ngai,VN,2022-01-28 20:01:45,15.1167,108.8,68.25,92,82,5.26
358,Hamilton,US,2022-01-28 20:01:00,39.1834,-84.5333,29.05,88,100,3.0
359,Margate,GB,2022-01-28 20:01:46,51.3813,1.3862,46.96,84,99,4.0
360,Yelanskiy,RU,2022-01-28 20:01:46,56.8419,62.5014,0.81,98,100,3.87
361,Longview,US,2022-01-28 20:01:04,32.5007,-94.7405,57.45,28,0,3.0
362,Borovoy,RU,2022-01-28 20:01:46,55.4333,86.0833,0.68,85,98,2.24
363,Asosa,ET,2022-01-28 20:01:47,10.0667,34.5333,65.48,40,0,4.29
364,Kruisfontein,ZA,2022-01-28 20:01:47,-34.0033,24.7314,64.89,85,2,7.07
365,Muzhi,RU,2022-01-28 20:01:47,65.3667,64.6667,-8.75,95,84,4.14
366,Salvador,SV,2022-01-28 20:01:48,13.8333,-88.9167,84.06,26,4,1.05
367,Semirom,IR,2022-01-28 20:01:48,31.4167,51.5667,18.82,76,4,2.68
368,Conde,BR,2022-01-28 20:01:48,-7.2597,-34.9075,80.92,66,72,12.08
369,Otjimbingwe,NA,2022-01-28 20:02:49,-22.35,16.1333,79.56,34,9,10.54
370,Banff,CA,2022-01-28 20:01:00,51.1762,-115.5698,16.57,75,87,7.16
371,Mercedes,AR,2022-01-28 20:02:49,-34.6515,-59.4307,82.85,36,0,5.37
372,Vilyuysk,RU,2022-01-28 20:02:49,63.7553,121.6247,-18.92,98,21,5.39
373,Mumford,GH,2022-01-28 20:02:50,5.2618,-0.759,80.26,80,87,9.57
374,Manacor,ES,2022-01-28 20:02:50,39.5696,3.2096,45.82,61,4,3.38
375,Niigata,JP,2022-01-28 19:58:09,37.9022,139.0236,31.91,60,100,13.51
376,Aripuana,BR,2022-01-28 20:02:50,-9.1667,-60.6333,79.97,93,75,2.93
377,Shimizu,JP,2022-01-28 20:02:51,43.0061,142.8847,15.73,80,47,10.74
378,Victoria,HK,2022-01-28 20:00:37,22.2855,114.1577,65.32,89,84,3.0
379,Byron Bay,AU,2022-01-28 20:02:51,-28.65,153.6167,72.88,87,79,5.39
380,Thinadhoo,MV,2022-01-28 20:02:52,0.5333,72.9333,80.62,61,29,7.52
381,Praia Da Vitoria,PT,2022-01-28 20:02:52,38.7333,-27.0667,56.75,81,64,9.89
382,San Policarpo,PH,2022-01-28 20:02:52,12.1791,125.5072,78.35,86,100,6.96
383,La Macarena,CO,2022-01-28 20:02:53,2.1837,-73.7849,97.39,24,72,6.15
384,Bereda,ES,2022-01-28 20:02:53,43.2686,-7.5406,46.92,96,24,4.0
385,Boende,CD,2022-01-28 20:02:53,-0.2167,20.8667,82.54,43,99,1.1
386,Verkhoyansk,RU,2022-01-28 20:02:53,67.5447,133.385,-36.4,100,90,2.17
387,Mubi,NG,2022-01-28 20:02:54,10.2676,13.2644,70.7,21,3,4.68
388,Ibra,OM,2022-01-28 20:02:54,22.6906,58.5334,65.71,52,0,0.51
389,Preobrazheniye,RU,2022-01-28 20:02:54,42.9019,133.9064,12.9,64,38,12.37
390,Anadyr,RU,2022-01-28 20:02:55,64.75,177.4833,-11.54,100,100,3.53
391,Galiakot,IN,2022-01-28 20:02:55,23.5167,74.0,57.83,34,0,5.46
392,Quatre Cocos,MU,2022-01-28 20:02:55,-20.2078,57.7625,78.1,81,35,10.0
393,Bardiyah,LY,2022-01-28 20:02:56,31.7561,25.0865,54.14,74,23,12.66
394,Kharabali,RU,2022-01-28 20:02:56,47.4196,47.2568,15.84,94,9,7.47
395,Liberty,US,2022-01-28 20:02:56,31.8335,-81.5004,53.85,49,100,1.01
396,Camacha,PT,2022-01-28 20:02:57,33.0833,-16.3333,58.42,72,40,16.11
397,Roald,NO,2022-01-28 20:02:57,62.5833,6.1333,42.85,81,75,17.27
398,Hokitika,NZ,2022-01-28 20:02:57,-42.7167,170.9667,60.85,70,2,1.57
399,Boromo,BF,2022-01-28 20:02:58,11.75,-2.9333,82.26,14,6,7.76
400,Selenduma,RU,2022-01-28 20:02:58,50.9131,106.2406,-18.71,100,40,1.41
401,Gari,RU,2022-01-28 20:02:58,59.4307,62.3497,-3.89,99,28,4.81
402,Intipuca,SV,2022-01-28 20:02:58,13.1969,-88.0544,91.44,37,3,6.24
403,Bechem,GH,2022-01-28 20:02:59,7.0903,-2.025,79.75,32,67,2.91
404,Shipunovo,RU,2022-01-28 20:02:59,52.1582,82.2173,-10.68,100,61,1.41
405,Mehamn,NO,2022-01-28 19:58:58,71.0357,27.8492,31.91,63,100,5.61
406,Hirado,JP,2022-01-28 20:02:59,33.3597,129.5531,45.36,47,100,7.56
407,Kolomna,RU,2022-01-28 20:03:00,55.0794,38.7783,19.65,95,100,10.63
408,Kaihua,CN,2022-01-28 20:03:00,23.3687,104.28,50.59,95,50,5.1
409,Vuktyl,RU,2022-01-28 20:03:00,63.8567,57.3094,4.37,93,100,8.5
410,Jinxiang,CN,2022-01-28 20:03:01,27.4327,120.6062,47.07,85,100,13.35
411,Holme,DK,2022-01-28 20:03:01,56.1138,10.1725,39.06,82,100,12.73
412,Vardo,NO,2022-01-28 20:03:01,70.3705,31.1107,30.18,86,75,19.57
413,Marawi,PH,2022-01-28 20:03:02,7.9986,124.2928,65.64,92,14,2.24
414,Tazovskiy,RU,2022-01-28 20:03:02,67.4667,78.7,0.77,97,98,6.98
415,Saint-Augustin,CA,2022-01-28 20:03:03,51.226,-58.6502,25.61,95,100,17.16
416,Coahuayana,MX,2022-01-28 20:04:03,18.7333,-103.6833,90.88,41,6,7.43
417,Chulman,RU,2022-01-28 20:04:03,56.8479,124.9104,-4.11,92,100,12.95
418,Kaarina,FI,2022-01-28 20:04:04,60.4072,22.369,29.01,87,0,5.75
419,Inuvik,CA,2022-01-28 20:01:49,68.3499,-133.7218,-34.1,100,25,2.95
420,Komsomolskiy,UZ,2022-01-28 20:04:04,40.4272,71.7189,35.02,33,100,6.46
421,Whitianga,NZ,2022-01-28 20:04:04,-36.8333,175.7,71.02,65,13,5.57
422,Lasa,IT,2022-01-28 20:04:05,46.6166,10.7002,37.31,86,52,7.72
423,Half Moon Bay,US,2022-01-28 20:04:05,37.4636,-122.4286,67.1,51,0,8.05
424,Kaohsiung,TW,2022-01-28 20:04:05,22.6163,120.3133,67.03,94,100,1.99
425,Khanpur,PK,2022-01-28 20:04:06,28.6453,70.6567,58.37,18,0,4.59
426,Bengkulu,ID,2022-01-28 20:04:06,-3.8004,102.2655,76.69,86,100,2.35
427,Akkermanovka,RU,2022-01-28 20:04:06,51.2467,58.2391,10.13,91,100,6.35
428,Coos Bay,US,2022-01-28 19:59:48,43.3665,-124.2179,52.93,48,62,2.15
429,Rodrigues Alves,BR,2022-01-28 20:04:07,-7.738,-72.6509,86.47,65,100,2.42
430,Hobyo,SO,2022-01-28 20:04:07,5.3505,48.5268,77.22,69,22,21.54
431,Russell,US,2022-01-28 20:04:07,32.3502,-85.1999,53.2,45,100,13.89
432,Waseca,US,2022-01-28 20:04:08,44.0777,-93.5074,11.37,66,75,10.36
433,Sitka,US,2022-01-28 20:04:08,57.0531,-135.33,44.49,81,100,18.41
434,Tongren,CN,2022-01-28 20:04:08,27.7172,109.1853,33.12,98,100,3.0
435,Yumen,CN,2022-01-28 20:04:09,40.2833,97.2,19.36,42,0,3.62
436,Abalak,RU,2022-01-28 20:04:09,58.1286,68.5944,-5.78,100,88,3.42
437,Sapulpa,US,2022-01-28 20:02:07,35.9987,-96.1142,46.9,44,0,6.91
438,Merke,KZ,2022-01-28 20:04:09,42.8728,73.1786,35.89,61,97,3.62
439,Beloha,MG,2022-01-28 20:04:10,-25.1667,45.05,71.85,85,0,10.11
440,Ratnagiri,IN,2022-01-28 20:04:10,16.9833,73.3,72.05,44,3,6.42
441,Parys,FR,2022-01-28 20:03:56,48.8534,2.3488,45.37,92,100,3.0
442,Harper,LR,2022-01-28 20:00:47,4.375,-7.7169,80.06,80,73,8.32
443,Port Hawkesbury,CA,2022-01-28 20:04:11,45.6169,-61.3485,32.92,76,75,5.01
444,Tuy Hoa,VN,2022-01-28 20:00:17,13.0833,109.3,69.51,91,48,4.83
445,Tessalit,ML,2022-01-28 20:04:11,20.1986,1.0114,68.97,14,2,10.74
446,Oktyabrskoye,RU,2022-01-28 20:04:11,43.0645,44.7417,19.54,100,32,4.47
447,Kapit,MY,2022-01-28 20:04:12,2.0167,112.9333,72.25,99,100,1.12
448,Westport,US,2022-01-28 20:01:27,41.1415,-73.3579,35.29,75,100,4.0
449,Lautaro,CL,2022-01-28 20:04:12,-38.5167,-72.45,75.18,32,0,14.56
450,Hervey Bay,AU,2022-01-28 20:04:13,-25.2986,152.8535,71.04,75,76,11.23
451,Kefamenanu,ID,2022-01-28 20:04:13,-9.4467,124.4781,71.29,90,100,3.02
452,Enshi,CN,2022-01-28 20:04:13,30.3,109.4833,37.22,100,100,1.1
453,Bani,DO,2022-01-28 20:04:14,18.2833,-70.3333,85.44,62,5,11.25
454,Xai-Xai,MZ,2022-01-28 20:04:14,-25.0519,33.6442,77.34,75,99,9.73
455,Tevriz,RU,2022-01-28 20:04:14,57.509,72.4042,-7.19,100,60,2.24
456,Hauterive,FR,2022-01-28 20:04:15,46.0901,3.4459,34.56,93,97,1.36
457,Bang Saphan,TH,2022-01-28 20:04:15,11.2126,99.5117,72.95,91,17,4.12
458,Guayabetal,CO,2022-01-28 20:04:15,4.2147,-73.8172,81.72,44,81,6.17
459,Juba,SS,2022-01-28 20:00:32,4.8517,31.5825,78.46,27,83,4.5
460,Klaksvik,FO,2022-01-28 20:05:16,62.2266,-6.589,43.72,85,82,25.95
461,Aykhal,RU,2022-01-28 20:05:16,66.0,111.5,-14.82,100,53,4.32
462,Nanortalik,GL,2022-01-28 20:05:16,60.1432,-45.2371,22.28,91,100,3.29
463,Atar,MR,2022-01-28 20:05:17,20.5169,-13.0499,75.33,18,100,5.84
464,Baykit,RU,2022-01-28 20:05:17,61.67,96.37,-12.32,100,100,1.61
465,Vanimo,PG,2022-01-28 20:05:17,-2.6741,141.3028,76.05,90,91,3.6
466,Lago Da Pedra,BR,2022-01-28 20:05:18,-4.3333,-45.1667,74.01,95,100,2.24
467,Port-Gentil,GA,2022-01-28 20:05:18,-0.7193,8.7815,80.69,83,77,8.72
468,Bal-Os,PH,2022-01-28 20:05:18,9.4416,122.6257,78.51,83,99,5.48
469,Novosheshminsk,RU,2022-01-28 20:05:19,55.0651,51.2338,17.8,92,100,4.92
470,Winnemucca,US,2022-01-28 20:05:19,40.973,-117.7357,44.65,29,0,13.8
471,Turiacu,BR,2022-01-28 20:05:19,-1.6633,-45.3717,73.89,96,100,6.2
472,Sorgun,TR,2022-01-28 20:05:20,39.8101,35.186,-1.62,99,70,1.41
473,Ust-Kishert,RU,2022-01-28 20:05:20,57.3654,57.2495,0.99,98,99,2.33
474,Pedernales,DO,2022-01-28 20:05:20,18.0384,-71.744,80.46,63,12,6.06
475,Washington,US,2022-01-28 20:00:59,47.5001,-120.5015,28.89,79,99,3.6
476,Bolgatanga,GH,2022-01-28 20:05:21,10.7856,-0.8514,81.75,16,37,6.53
477,Pevek,RU,2022-01-28 20:03:58,69.7008,170.3133,-18.18,99,29,1.81
478,Charcas,MX,2022-01-28 20:05:21,23.1333,-101.1167,62.28,45,62,9.8
479,Kharopon,GR,2022-01-28 20:05:21,41.2667,23.3833,40.89,70,26,6.8
480,Pingzhuang,CN,2022-01-28 20:05:22,42.0372,119.2889,12.42,54,0,2.51
481,San Jose,US,2022-01-28 20:01:04,37.3394,-121.895,68.25,45,75,1.01
482,Borogontsy,RU,2022-01-28 20:05:22,62.6683,131.1683,-34.51,100,100,1.16
483,Usvyaty,RU,2022-01-28 20:05:22,55.7456,30.7533,32.31,99,100,4.83
484,Payson,US,2022-01-28 20:05:23,40.0444,-111.7321,39.54,53,0,5.75
485,Kousseri,CM,2022-01-28 20:05:23,12.0769,15.0306,72.23,16,0,14.29
486,Kjollefjord,NO,2022-01-28 20:05:24,70.9457,27.3465,31.78,66,100,6.11
487,Lazaro Cardenas,MX,2022-01-28 20:05:24,17.9583,-102.2,83.53,55,0,8.86
488,Cruz Grande,MX,2022-01-28 20:05:24,16.7333,-99.1333,82.78,44,0,10.74
489,General Pico,AR,2022-01-28 20:05:25,-35.6566,-63.7568,81.72,37,0,11.3
490,San Patricio,US,2022-01-28 20:05:25,28.017,-97.5169,57.18,41,100,12.97
491,Christchurch,NZ,2022-01-28 20:03:01,-43.5333,172.6333,67.91,77,0,1.99
492,Ancud,CL,2022-01-28 20:01:50,-41.8697,-73.8203,64.67,61,0,9.95
493,Jimani,DO,2022-01-28 20:05:26,18.4917,-71.8502,84.09,32,1,3.83
494,Dondo,MZ,2022-01-28 20:05:26,-19.6094,34.7431,74.3,89,68,5.28
495,High Level,CA,2022-01-28 20:05:26,58.5169,-117.136,19.51,86,75,5.75
496,Deputatskiy,RU,2022-01-28 20:05:27,69.3,139.9,-26.16,98,99,2.21
497,North Bend,US,2022-01-28 20:05:27,43.4065,-124.2243,54.86,76,0,4.61
498,Challapata,BO,2022-01-28 20:05:27,-18.9,-66.7667,55.99,58,85,0.92
499,Novoseleznevo,RU,2022-01-28 20:05:27,55.6821,69.2056,-0.65,100,100,2.04
500,Moree,AU,2022-01-28 20:05:28,-29.4667,149.85,70.21,73,8,9.42
501,Henties Bay,NA,2022-01-28 20:05:28,-22.116,14.2845,63.86,82,40,10.6
502,Sao Joao Da Barra,BR,2022-01-28 20:05:28,-21.6403,-41.0511,86.09,85,43,18.54
503,Fairbanks,US,2022-01-28 20:04:39,64.8378,-147.7164,6.76,51,100,11.5
504,Tsaratanana,MG,2022-01-28 20:05:29,-16.7833,47.65,74.88,77,75,2.91
505,Katherine,AU,2022-01-28 20:06:29,-14.4667,132.2667,77.32,94,100,9.22
506,Linxia,CN,2022-01-28 20:06:29,35.6003,103.2064,8.47,89,64,3.56
507,Kastamonu,TR,2022-01-28 20:06:30,41.5,33.6667,14.9,94,64,1.74
508,Kemijarvi,FI,2022-01-28 20:06:30,66.7131,27.4306,7.03,96,56,3.53
509,Takanosu,JP,2022-01-28 20:06:30,40.2219,140.3694,27.41,77,100,11.36
510,Mezen,RU,2022-01-28 20:06:31,65.8522,44.24,12.31,95,100,6.62
511,Goure,NE,2022-01-28 20:06:31,13.9835,10.2704,68.02,16,0,10.56
512,Charters Towers,AU,2022-01-28 20:06:31,-20.1,146.2667,70.47,95,61,7.34
513,Gamba,GA,2022-01-28 20:06:32,-2.65,10.0,76.68,85,51,3.53
514,Tamandare,BR,2022-01-28 20:06:32,-8.7597,-35.1047,81.39,71,100,13.24
515,Havre-Saint-Pierre,CA,2022-01-28 20:06:32,50.2334,-63.5986,19.99,81,100,15.1
516,Lipari,IT,2022-01-28 20:06:33,38.4674,14.954,55.56,74,100,9.51
517,Neokhorion,GR,2022-01-28 20:06:33,41.1833,23.25,45.97,71,19,5.41
518,Opunake,NZ,2022-01-28 20:06:33,-39.4556,173.8583,67.84,57,81,0.29
519,Sirajganj,BD,2022-01-28 20:06:34,24.45,89.7167,59.72,56,0,6.31
520,Makkaveyevo,RU,2022-01-28 20:06:34,51.7533,113.9454,-24.41,100,79,3.65
521,Cukai,MY,2022-01-28 20:06:34,4.25,103.4167,74.21,86,42,4.36
522,Corrales,US,2022-01-28 20:06:34,35.2378,-106.6067,50.65,37,0,3.0
523,Altamont,US,2022-01-28 20:05:47,42.2068,-121.7372,48.76,38,0,3.0
524,Barpathar,IN,2022-01-28 20:06:35,26.3,93.8667,53.29,82,0,1.12
525,Mount Isa,AU,2022-01-28 20:06:35,-20.7333,139.5,74.97,100,100,9.22
526,San Cristobal,VE,2022-01-28 20:06:35,7.7669,-72.225,78.98,39,81,4.29
527,Matara,LK,2022-01-28 20:06:36,5.9485,80.5353,75.16,88,50,4.09
528,Karachi,PK,2022-01-28 20:05:03,24.9056,67.0822,57.02,77,0,0.0
529,Rockport,US,2022-01-28 20:06:36,28.0206,-97.0544,55.45,61,0,3.0
530,Rabo De Peixe,PT,2022-01-28 20:06:36,37.8,-25.5833,57.27,93,75,8.05
531,Yining,CN,2022-01-28 20:06:37,29.0361,114.5636,34.57,100,100,2.53
532,Laiyang,CN,2022-01-28 20:06:37,36.9758,120.7136,27.23,58,100,3.65
533,Mahajanga,MG,2022-01-28 20:06:37,-15.7167,46.3167,79.9,75,1,7.4
534,Sungaipenuh,ID,2022-01-28 20:06:38,-2.0833,101.3833,64.36,95,100,3.27
535,Kununurra,AU,2022-01-28 20:06:38,-15.7667,128.7333,78.78,94,40,5.75
536,Oranjemund,NA,2022-01-28 20:03:47,-28.55,16.4333,65.64,87,61,20.94
537,Griffith,US,2022-01-28 20:06:38,41.5284,-87.4237,25.39,70,100,1.01
538,Kindu,CD,2022-01-28 20:06:39,-2.95,25.95,72.66,90,100,1.16
539,Haines Junction,CA,2022-01-28 20:04:15,60.7522,-137.5108,25.3,96,100,1.43
540,Comodoro Rivadavia,AR,2022-01-28 20:06:39,-45.8667,-67.5,64.26,82,75,9.22
541,Lompoc,US,2022-01-28 20:06:40,34.6391,-120.4579,73.11,34,0,0.0
542,Kangaatsiaq,GL,2022-01-28 20:06:40,68.3065,-53.4641,15.93,62,100,18.52
543,Ambilobe,MG,2022-01-28 20:06:40,-13.2,49.05,74.01,91,94,2.66
544,Boca Do Acre,BR,2022-01-28 20:06:41,-8.7522,-67.3978,83.16,84,93,2.64
545,Dromolaxia,CY,2022-01-28 20:06:41,34.8761,33.586,48.97,86,0,4.61
546,Salaga,GH,2022-01-28 20:06:41,8.5508,-0.5188,88.36,13,61,1.12
547,Cleethorpes,GB,2022-01-28 20:06:42,53.5605,-0.0323,50.0,90,100,16.64
548,Ust-Kuyga,RU,2022-01-28 20:06:42,70.0167,135.6,-22.95,99,100,2.1
549,Namibe,AO,2022-01-28 20:06:42,-15.1961,12.1522,72.93,81,100,6.46
550,Tual,ID,2022-01-28 20:07:16,-5.6667,132.75,82.62,78,97,13.73
551,Plouzane,FR,2022-01-28 20:07:43,48.3833,-4.6167,48.38,100,100,3.44
552,Sydney,AU,2022-01-28 20:05:13,-33.8679,151.2073,73.26,85,40,5.01
553,Mackay,AU,2022-01-28 20:07:43,-21.15,149.2,75.69,74,32,13.58
554,Pierreville,CA,2022-01-28 20:07:44,46.0703,-72.8112,8.67,71,29,5.35
555,Keti Bandar,PK,2022-01-28 20:07:44,24.1447,67.4497,67.12,50,0,7.16
556,Arroio Grande,BR,2022-01-28 20:07:44,-32.2375,-53.0869,77.32,43,14,13.56
557,Abha,SA,2022-01-28 20:07:45,18.2164,42.5053,50.25,87,0,0.0
558,Maniitsoq,GL,2022-01-28 20:07:45,65.4167,-52.9,22.96,93,100,26.62
559,Ola,RU,2022-01-28 20:07:45,59.5833,151.2833,13.1,76,100,16.78
560,Kalevala,RU,2022-01-28 20:07:45,65.2,31.1667,4.69,98,100,4.45
561,Severnyy,RU,2022-01-28 20:07:46,50.677,36.5532,28.44,100,100,11.18
562,Namatanai,PG,2022-01-28 20:05:08,-3.6667,152.4333,79.0,83,92,2.39
563,Nueva Concepcion,GT,2022-01-28 20:07:46,14.2,-91.3,90.18,35,1,14.74
564,Souillac,MU,2022-01-28 20:07:47,-20.5167,57.5167,78.37,84,43,8.81
565,Longyan,CN,2022-01-28 20:07:47,25.1072,117.0225,56.97,94,100,3.09
566,Xuddur,SO,2022-01-28 20:07:47,4.1213,43.8894,79.14,22,84,8.19
567,Tommot,RU,2022-01-28 20:07:47,58.9564,126.2925,-4.43,95,100,8.86
568,Tacuarembo,UY,2022-01-28 20:07:48,-31.7333,-55.9833,82.78,31,0,11.83
569,Mnogovershinnyy,RU,2022-01-28 20:07:48,53.9353,139.9242,-21.42,96,52,4.34
570,Mokhsogollokh,RU,2022-01-28 20:07:48,61.4681,128.9203,-16.87,97,29,5.61
571,Biltine,TD,2022-01-28 20:07:49,14.5333,20.9167,67.32,15,3,14.74
572,Rio Grande,BR,2022-01-28 20:07:49,-32.035,-52.0986,77.11,57,10,12.68
573,Kalmunai,LK,2022-01-28 20:07:49,7.4167,81.8167,75.6,88,24,5.77
